"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Diffusivity_0","Diffusivity_1","Eddy_Viscosity"
611, 3.642091519748274e-02, 9.642884910912303e-03, 2.994944228758032e+00, 1.251259757938516e+00, 1.143520302916964e-01, 1.000000000000000e+00, 3.621112728637848e-03, 3.444844642475057e+01, 5.865457568599932e-01, 5.612438820370659e-01, 5.989888457516064e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.115561480670435e-05, 3.181805742063114e-05, -1.463525790835117e-05, -3.362423898942039e+00, 3.629029293589809e-08, 7.021380025527080e-04, -1.259610754313271e-05, -1.332364293144481e-06, 1.000000000000000e-03, 1.000000000000000e-03, 2.811622472635809e-05
612, 3.750125632426252e-02, 9.642884910992709e-03, 2.994428753390313e+00, 1.244647268243284e+00, 1.292620479130153e-01, 9.999999999999999e-01, 3.666645222374809e-03, 3.449022973530589e+01, 6.097912181483873e-01, 5.744104246996260e-01, 5.988857506780627e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.644555056795819e-06, 3.762521220864055e-05, 2.376935305051716e-05, 1.399919519768218e+00, 1.823095127964545e-08, -5.098450582806652e-05, -2.039928880890895e-05, -5.993543995205246e-06, 1.000000000000000e-03, 1.000000000000000e-03, 5.292989353178007e-05
613, 3.847356335286198e-02, 9.642884911065080e-03, 3.010239242989956e+00, 1.241653391656232e+00, 1.276065532842679e-01, 9.999999999999999e-01, 3.697180051220253e-03, 3.433483072412191e+01, 6.258637730448572e-01, 5.795072836916938e-01, 6.020478485979912e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.516374325786205e-06, 1.776380858396603e-05, 2.558708085230826e-05, 4.570517502720846e-01, 2.774244641319145e-09, -2.059443534959849e-04, -1.214076081289233e-05, -7.584732637906262e-08, 1.000000000000000e-03, 1.000000000000000e-03, 1.076801595711029e-04
614, 3.934863965348324e-02, 9.642884911130209e-03, 2.994221345797687e+00, 1.244829537011771e+00, 1.219587312948374e-01, 1.000000000000000e+00, 3.721477033149513e-03, 3.422170346927525e+01, 6.417853871045219e-01, 5.822456260689088e-01, 5.988442691595373e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.776564570446374e-06, 1.017880997532576e-06, 2.005248002732356e-05, -5.354759260862335e-01, 1.636942721324753e-08, -1.533552293900995e-04, -9.222043354654972e-06, 4.060688222579622e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.087461071740836e-04
615, 4.013620832935613e-02, 9.642884911188825e-03, 2.984019355842170e+00, 1.247884135013396e+00, 1.170504278309619e-01, 1.000000000000000e+00, 3.745145166772733e-03, 3.415400984233040e+01, 6.575196266684599e-01, 5.823588187874769e-01, 5.968038711684340e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.922171190539296e-06, 1.208875386181519e-06, 1.754636148690677e-05, -5.793633484945815e-01, 2.023949409591194e-08, -2.001342913241277e-04, -8.068716313475403e-06, 7.104674461306903e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.096546257397575e-04
616, 4.084502015916106e-02, 9.642884911241580e-03, 2.971653652232782e+00, 1.250837418656372e+00, 1.156544218624388e-01, 1.000000000000000e+00, 3.764804445753827e-03, 3.409470929591328e+01, 6.726819315681518e-01, 5.795227995260959e-01, 5.943307304465564e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.751293977885360e-06, 2.012167505223649e-06, 1.929071940115070e-05, -5.278590940390353e-01, 2.060204914150785e-08, -2.136537392949063e-04, -8.008053981333047e-06, 8.803752079950604e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.104219547108763e-04
617, 4.148295081293942e-02, 9.642884911289061e-03, 2.960062625227000e+00, 1.252849158183461e+00, 1.156389065540174e-01, 1.000000000000000e+00, 3.781438122319780e-03, 3.405914577046919e+01, 6.873807773372679e-01, 5.737181920557557e-01, 5.920125250453999e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.542261232395084e-06, 2.851776190411775e-06, 2.442960083677528e-05, -4.648543460911276e-01, 2.073154694130217e-08, -2.029263186017997e-04, -7.894121350450202e-06, 1.010152823549533e-05, 1.000000000000000e-03, 1.000000000000000e-03, 9.411541890677170e-05
618, 4.205708839737766e-02, 9.642884911331792e-03, 2.949694348517116e+00, 1.253891559206187e+00, 1.149801061364306e-01, 9.999999999999999e-01, 3.795334304237275e-03, 3.406281564496764e+01, 7.018204584796873e-01, 5.648570319258238e-01, 5.899388697034232e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.447585840977849e-06, 3.709917355143385e-06, 2.788595461659207e-05, -4.363181511565118e-01, 1.981398035112683e-08, -2.578873452264767e-04, -7.470757750531949e-06, 1.129051053721133e-05, 1.000000000000000e-03, 1.000000000000000e-03, 5.971886786497199e-05
619, 4.257381221017685e-02, 9.642884911370253e-03, 2.941210019757042e+00, 1.253938830887493e+00, 1.131951675248270e-01, 1.000000000000000e+00, 3.806832202422138e-03, 3.410300274351731e+01, 7.162446209024580e-01, 5.527626169425970e-01, 5.882420039514084e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.403337011956400e-06, 4.379960355109545e-06, 2.916800541013053e-05, -4.229810717770874e-01, 1.924728926225964e-08, -3.280409469974042e-04, -6.869904126075095e-06, 1.234264335380051e-05, 1.000000000000000e-03, 1.000000000000000e-03, 4.297576240727081e-05
620, 4.303886363123038e-02, 9.642884911404862e-03, 2.934780437014144e+00, 1.253148861887536e+00, 1.102955513892585e-01, 1.000000000000000e+00, 3.816157087166279e-03, 3.417437257362496e+01, 7.309274362527320e-01, 5.371864658425424e-01, 5.869560874028288e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.408006940203130e-06, 4.854578076913959e-06, 2.926789040616175e-05, -4.243886390528613e-01, 1.909147173809559e-08, -4.367881143530816e-04, -6.277798329787379e-06, 1.322712470314884e-05, 1.000000000000000e-03, 1.000000000000000e-03, 3.316915498598727e-05
621, 4.345740992933926e-02, 9.642884911436020e-03, 2.930541859081321e+00, 1.251773286705952e+00, 1.060625245708738e-01, 1.000000000000000e+00, 3.823576532839264e-03, 3.426970648940893e+01, 7.461716497793265e-01, 5.178495666624732e-01, 5.861083718162643e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.432220984991153e-06, 4.937695024823064e-06, 2.894455278561003e-05, -4.316870160851352e-01, 1.902509478001894e-08, -5.425268474735084e-04, -5.788686814386599e-06, 1.394291258530620e-05, 1.000000000000000e-03, 1.000000000000000e-03, 2.647273550134274e-05
622, 4.383410160749146e-02, 9.642884911464051e-03, 2.928173872970279e+00, 1.250206011112253e+00, 1.003082806224084e-01, 9.999999999999999e-01, 3.829497591488351e-03, 3.438603425225463e+01, 7.622900517816651e-01, 4.944789485047616e-01, 5.856347745940559e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.508640456140704e-06, 5.067276427502322e-06, 2.829842852750585e-05, -4.547206776618150e-01, 1.914180304099197e-08, -6.406128688431702e-04, -5.367627336333517e-06, 1.442167931543354e-05, 1.000000000000000e-03, 1.000000000000000e-03, 2.180692279409913e-05
623, 4.417312410724920e-02, 9.642884911489288e-03, 2.926945677068590e+00, 1.248672371181914e+00, 9.331875850017601e-02, 1.000000000000000e+00, 3.834101210849049e-03, 3.451572191911036e+01, 7.795923882904788e-01, 4.668294980005181e-01, 5.853891354137181e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.588652777358818e-06, 6.196808473202728e-06, 2.673843008056061e-05, -4.788372634110985e-01, 1.957225945845533e-08, -7.200963846620273e-04, -4.796215792165071e-06, 1.453923345775694e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.775813589992661e-05
624, 4.447824434788679e-02, 9.642884911511995e-03, 2.926500261700323e+00, 1.247169712161834e+00, 8.361499331296490e-02, 1.000000000000000e+00, 3.835065356603551e-03, 3.461587956167844e+01, 7.983915234160962e-01, 4.346843017000747e-01, 5.853000523400645e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.306174679966961e-06, 5.202594562783081e-06, 2.561882308795548e-05, -3.936952858460335e-01, 1.815700145057198e-08, -8.314198899018623e-04, -4.499474487139113e-06, 1.491473626854075e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.324506636024835e-05
625, 4.475285257493544e-02, 9.642884911532435e-03, 2.924736709747648e+00, 1.247445630114336e+00, 6.757981318874662e-02, 9.999999999999998e-01, 3.836937747882077e-03, 3.498479491907580e+01, 8.190730085579295e-01, 3.980067511097802e-01, 5.849473419495295e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.194359726686006e-06, 7.441122161901310e-06, 3.307966323577749e-05, -6.614039401442461e-01, 1.346808984571874e-08, -7.585671599655187e-04, -3.964814399880559e-06, 1.447271116980767e-05, 1.000000000000000e-03, 1.000000000000000e-03, 8.797899174560209e-06
626, 4.722432624731339e-03, 1.025274064008346e-02, 3.364364709871937e+00, 1.118175694139828e+00, -2.667636124881311e-02, 1.000000000000000e+00, 3.765041377147750e-03, 2.696952916748354e+01, 4.934773121017518e-01, 4.934689518462305e-01, 6.728729419743875e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.902713933215437e-06, 7.127181893357459e-06, 2.602983120596224e-07, -8.749096190529715e-01, 6.651205587237185e-08, 5.555159833523844e-05, -3.945979416619323e-06, -3.940489615931224e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.396035264007190e-04
627, 8.972621985168537e-03, 1.025274064033955e-02, 3.319438309018953e+00, 1.147212401268286e+00, -2.674886985787175e-02, 9.999999999999999e-01, 3.756367516152312e-03, 2.928250327646489e+01, 5.022676390171272e-01, 5.022447682872160e-01, 6.638876618037907e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.285337715308416e-07, 1.468848380667543e-05, -1.090535877250385e-05, -9.902365975756297e-02, 3.379602881036288e-08, -2.620225733214729e-04, -1.323324726017606e-05, -1.321926936066719e-05, 1.000000000000000e-03, 1.000000000000000e-03, 1.282802730588748e-04
628, 1.279779239910810e-02, 1.025274064057003e-02, 3.280459109256881e+00, 1.167454738359720e+00, -2.257114782817321e-02, 1.000000000000000e+00, 3.717320256698648e-03, 3.179468051630049e+01, 4.920114262521968e-01, 4.919573844237024e-01, 6.560918218513763e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -5.621710744763749e-07, 1.557871728870033e-05, -8.727350577372059e-06, -1.694444895119036e-01, 1.656177261967406e-08, -4.622389554884201e-04, 8.315152253253741e-06, 8.346418685661198e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.169164211224847e-04
629, 1.624044579095834e-02, 1.025274064077747e-02, 3.242008620574718e+00, 1.182360476789389e+00, -1.880334618608992e-02, 1.000000000000000e+00, 3.667337899608844e-03, 3.423834851016510e+01, 4.855082559805379e-01, 4.853921229435482e-01, 6.484017241149435e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.506548498283823e-07, 1.675430941995235e-05, -8.187187261728396e-06, -2.563966438761158e-01, 1.256132896241960e-08, -4.234106421484113e-04, 8.793086934769315e-06, 8.855573557058311e-06, 1.000000000000000e-03, 1.000000000000000e-03, 1.071119974878473e-04
630, 1.933883384405891e-02, 1.025274064096416e-02, 3.209738241803528e+00, 1.192569000206988e+00, -1.503970868755719e-02, 1.000000000000000e+00, 3.620458351421404e-03, 3.645255099773083e+01, 4.832825901889494e-01, 4.830465654269984e-01, 6.419476483607055e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.054151657745784e-07, 1.638768595162908e-05, -8.105332467759072e-06, -2.427609099896695e-01, 9.981480070761846e-09, -2.551979195492763e-04, 3.572960786622637e-06, 3.692959226745326e-06, 1.000000000000000e-03, 1.000000000000000e-03, 9.931975272860265e-05
631, 2.212738308624258e-02, 1.025274064113218e-02, 3.181509595275034e+00, 1.199608747030867e+00, -1.061544977107865e-02, 1.000000000000000e+00, 3.580121507131638e-03, 3.835892687470606e+01, 4.914288543188562e-01, 4.909692290344447e-01, 6.363019190550068e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -8.356398235205825e-07, 1.522323396818235e-05, -8.053651988826860e-06, -2.518709512832804e-01, 7.702893315649470e-09, -9.076807863429121e-05, -6.276204546991417e-06, -6.054721142047101e-06, 1.000000000000000e-03, 1.000000000000000e-03, 9.333216017292643e-05
632, 2.463707741786408e-02, 1.025274064128339e-02, 3.156583993415432e+00, 1.204507408035376e+00, -5.044568114738123e-03, 1.000000000000000e+00, 3.545256636113183e-03, 3.998525397254652e+01, 5.072583576001292e-01, 5.063951445286698e-01, 6.313167986830863e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.013638998621584e-07, 1.370738029614389e-05, -8.077292705422318e-06, -2.716809042849777e-01, 3.533587103384687e-09, 2.001857647025889e-04, -1.473653338073813e-05, -1.435005218698476e-05, 1.000000000000000e-03, 1.000000000000000e-03, 8.866410198487976e-05
633, 2.689580232114407e-02, 1.025274064141949e-02, 3.134315081297675e+00, 1.208127316567273e+00, 1.945505095281774e-03, 1.000000000000000e+00, 3.517720068953594e-03, 4.123555138866539e+01, 5.215302586898756e-01, 5.199654145848565e-01, 6.268630162595350e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.333977868676265e-07, 1.189728866956895e-05, -7.877450387790383e-06, -2.813362669976977e-01, 8.419600612841662e-10, 3.016491524775368e-04, -1.337852203231621e-05, -1.272478204323805e-05, 1.000000000000000e-03, 1.000000000000000e-03, 7.975832391175330e-05
634, 2.892865472778413e-02, 1.025274064154198e-02, 3.113720412968966e+00, 1.211315529207364e+00, 1.042099212589584e-02, 1.000000000000000e+00, 3.496944020174234e-03, 4.218674838684437e+01, 5.315169535907330e-01, 5.287762654264473e-01, 6.227440825937932e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.036779542236909e-06, 1.015338849267796e-05, -7.563647905989154e-06, -3.124966549272301e-01, -2.171907813699777e-09, 3.833124386705649e-04, -9.371494641584285e-06, -8.293281304648449e-06, 1.000000000000000e-03, 1.000000000000000e-03, 6.278848672640886e-05
635, 3.075822192196914e-02, 1.025274064165222e-02, 3.093814595315005e+00, 1.214744840832882e+00, 2.035309285279484e-02, 1.000000000000000e+00, 3.482247343617867e-03, 4.281959682293628e+01, 5.384731503111246e-01, 5.338327635568839e-01, 6.187629190630011e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.284578973223907e-06, 9.004368819661490e-06, -7.259027093905737e-06, -3.871861044404745e-01, -5.809793568388395e-09, 4.079374554095282e-04, -7.066059889417714e-06, -5.330274355203930e-06, 1.000000000000000e-03, 1.000000000000000e-03, 5.034479258451902e-05
636, 3.240483236453257e-02, 1.025274064175143e-02, 3.075001988809194e+00, 1.218696945852703e+00, 3.231967436461319e-02, 1.000000000000000e+00, 3.470938464108110e-03, 4.314075418448004e+01, 5.461255546323613e-01, 5.385245968330811e-01, 6.150003977618388e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -1.157405442168556e-06, 6.889746933161486e-06, -7.647106019763816e-06, -3.488546159889548e-01, -1.593696337264609e-08, 3.908383383041824e-04, -7.320741441584282e-06, -4.609750908683176e-06, 1.000000000000000e-03, 1.000000000000000e-03, 3.957628355453912e-05
637, 3.388678174391892e-02, 1.025274064184073e-02, 3.056388055650673e+00, 1.223557565174608e+00, 4.961201133477899e-02, 1.000000000000000e+00, 3.461400325176606e-03, 4.298193901012186e+01, 5.570604593912135e-01, 5.449988419834204e-01, 6.112776111301346e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -4.579198408744076e-07, 2.643426668355651e-06, -9.008254385594958e-06, -1.380220313658360e-01, -3.830388539261713e-08, 1.647765133405811e-04, -8.932349009678908e-06, -4.989975227760368e-06, 1.000000000000000e-03, 1.000000000000000e-03, 2.958797863477888e-05
638, 3.522053618845414e-02, 1.025274064192109e-02, 3.026658309930941e+00, 1.230150192003327e+00, 7.771029860557888e-02, 1.000000000000000e+00, 3.459107067205161e-03, 4.244234666217438e+01, 5.723677227997312e-01, 5.537097551808897e-01, 6.053316619861882e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -3.212758646874321e-06, 8.421908476576186e-06, -1.088803591176514e-05, -9.683604752372350e-01, -3.872942159286240e-08, 1.031065822098180e-04, -8.325162421696090e-06, -3.626027264472282e-06, 1.000000000000000e-03, 1.000000000000000e-03, 2.347436017388366e-05
